TransactionID,CustomerID,Gender,Age,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup,City_Bengaluru,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kolkata,City_Lucknow,City_Mumbai,City_Pune
T00407,C4228,1,0.5576923076923077,Groceries,0.75,0.11877551020408164,2023-11-17,Card,0.3938904450053873,November,Friday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00408,C6967,1,0.34615384615384615,Sports,1.0,0.2993877551020408,2023-09-26,Card,0.6329077700786658,September,Tuesday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00409,C8066,2,0.3076923076923077,Sports,0.5,0.7702040816326531,2023-09-07,Cash,0.7437328048715848,September,Thursday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00410,C2146,1,0.5576923076923077,Electronics,1.0,0.4312244897959184,2023-03-13,Wallet,0.7291972203809494,March,Monday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00411,C6409,1,0.05769230769230771,Books,1.0,0.7910204081632654,2023-10-08,Cash,0.9175236428849596,October,Sunday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00412,C6143,1,0.11538461538461542,Electronics,0.5,0.42795918367346936,2023-08-03,UPI,0.5883295338384429,August,Thursday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00413,C3041,2,1.0,Beauty,1.0,0.7389795918367347,2023-07-24,Cash,0.894506511358114,July,Monday,Senior(60+),False,False,False,False,False,False,True,False,False
T00414,C5920,0,0.21153846153846156,Books,0.5,0.23469387755102042,2023-01-05,Cash,0.4581215721543429,January,Thursday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00415,C9308,0,0.03846153846153849,Sports,0.75,0.20714285714285716,2023-06-01,Wallet,0.4958167791483329,June,Thursday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00416,C6067,1,0.34615384615384615,Books,0.5,0.9508163265306122,2023-03-02,Wallet,0.8070303086199984,March,Thursday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00417,C7691,2,0.4423076923076924,Furniture,0.25,0.8161224489795919,2023-08-11,Wallet,0.6449754566881658,August,Friday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00418,C6344,2,0.980769230769231,Books,0.0,0.06612244897959182,2023-05-31,Wallet,0.1202859181334287,May,Wednesday,Senior(60+),False,False,False,False,False,False,True,False,False
T00419,C7592,2,0.826923076923077,Furniture,0.75,0.6075510204081632,2023-12-13,Wallet,0.760981776975711,December,Wednesday,Senior(60+),False,False,False,False,False,False,False,False,False
T00420,C5844,2,0.3846153846153847,Fashion,0.0,0.4791836734693877,2023-05-19,Card,0.3734025565317185,May,Friday,Adult(26-40),False,False,False,False,False,False,True,False,False
T00421,C3085,0,0.5192307692307693,Groceries,0.75,0.6702040816326531,2023-09-25,UPI,0.7902538630781939,September,Monday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00422,C4143,2,0.9038461538461539,Beauty,0.25,0.6836734693877551,2023-06-15,Card,0.5999163179953961,June,Thursday,Senior(60+),False,False,False,False,False,False,False,False,False
T00423,C7888,0,0.13461538461538464,Furniture,0.0,0.21551020408163266,2023-11-11,Cash,0.2485006931001686,November,Saturday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00424,C7211,1,0.11538461538461542,Furniture,0.25,0.736938775510204,2023-07-10,UPI,0.6186938848089844,July,Monday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00425,C3851,1,0.9230769230769232,Sports,0.25,0.6130612244897959,2023-10-16,UPI,0.5734296317788226,October,Monday,Senior(60+),False,False,False,True,False,False,False,False,False
T00426,C5930,2,0.03846153846153849,Groceries,0.75,0.8567346938775511,2023-11-29,Card,0.8676744060233266,November,Wednesday,Young Adult(18-25),False,False,False,False,False,True,False,False,False
T00427,C7653,2,0.0,Sports,1.0,0.5242857142857142,2023-03-26,Wallet,0.7858261166395453,March,Sunday,Young Adult(18-25),True,False,False,False,False,False,False,False,False
T00428,C9977,0,0.15384615384615385,Groceries,0.25,0.6246938775510205,2023-03-14,UPI,0.5779300551419883,March,Tuesday,Adult(26-40),False,False,True,False,False,False,False,False,False
T00429,C1006,1,0.8076923076923078,Books,0.25,0.13938775510204082,2023-05-29,Wallet,0.2956425525593862,May,Monday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00430,C5978,1,0.7884615384615384,Books,0.75,0.6906122448979591,2023-09-25,Cash,0.7993873322338916,September,Monday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00431,C5700,2,0.1923076923076924,Sports,0.5,0.8457142857142858,2023-12-17,Card,0.7713099858866213,December,Sunday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00432,C4443,2,0.40384615384615385,Sports,0.75,0.7524489795918368,2023-04-15,UPI,0.8259907361645006,April,Saturday,Adult(26-40),False,False,False,False,False,False,True,False,False
T00433,C8043,0,0.42307692307692313,Electronics,0.25,0.4393877551020408,2023-11-11,Wallet,0.49811011516480697,November,Saturday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00434,C6279,2,0.5384615384615385,Books,0.75,0.07122448979591836,2024-01-01,Card,0.31838651979509414,January,Monday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00435,C8618,0,0.7500000000000001,Electronics,0.25,0.0953061224489796,2023-07-10,Card,0.24566014340056674,July,Monday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00436,C8238,1,0.326923076923077,Furniture,0.0,0.4091836734693877,2023-09-23,UPI,0.345942421457626,September,Saturday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00437,C8244,2,0.8846153846153847,Electronics,0.5,0.9375510204081633,2023-11-06,Cash,0.8026754825541382,November,Monday,Senior(60+),False,False,True,False,False,False,False,False,False
T00438,C4501,2,0.0961538461538462,Furniture,0.0,0.013265306122448979,2023-05-09,UPI,0.030597863461867103,May,Tuesday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00439,C9375,2,0.4423076923076924,Furniture,0.0,0.2583673469387755,2023-08-30,Wallet,0.27388572969714464,August,Wednesday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00440,C8752,0,1.0,Groceries,0.5,0.17591836734693878,2023-08-25,Cash,0.40481026101423745,August,Friday,Senior(60+),False,False,False,False,False,False,False,False,False
T00441,C3780,1,0.40384615384615385,Books,0.0,0.4859183673469387,2023-04-18,UPI,0.3758995202036651,April,Tuesday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00442,C2389,1,0.21153846153846156,Furniture,1.0,0.6281632653061224,2023-06-19,Cash,0.8415519096131313,June,Monday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00443,C5649,1,0.13461538461538464,Furniture,0.0,0.26448979591836735,2023-03-11,Cash,0.27728494662009556,March,Saturday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00444,C9445,2,0.48076923076923084,Furniture,0.25,0.9530612244897959,2023-03-26,Cash,0.6865959643778681,March,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00445,C6491,1,0.48076923076923084,Electronics,0.5,0.6673469387755102,2023-09-26,UPI,0.7030398155787749,September,Tuesday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00446,C2530,1,0.5576923076923077,Electronics,0.75,0.12183673469387757,2023-08-31,Cash,0.39808788543669654,August,Thursday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00447,C4848,1,0.326923076923077,Fashion,0.25,0.37285714285714283,2023-01-06,Card,0.46393800433788107,January,Friday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00448,C6085,2,0.46153846153846156,Sports,1.0,0.6489795918367347,2023-06-12,Cash,0.8519559595245516,June,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00449,C4680,2,0.8461538461538461,Beauty,0.5,0.7726530612244898,2023-08-02,Cash,0.7446554033698112,August,Wednesday,Senior(60+),False,True,False,False,False,False,False,False,False
T00450,C4262,0,0.576923076923077,Books,0.0,0.15612244897959185,2023-04-02,Cash,0.2073410715169935,April,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00451,C3414,0,0.980769230769231,Books,0.0,0.583265306122449,2023-03-18,UPI,0.40964838504891765,March,Saturday,Senior(60+),False,False,False,False,False,False,False,False,False
T00452,C1400,0,0.5000000000000001,Groceries,0.25,0.7787755102040816,2023-08-29,Wallet,0.632806428145896,August,Tuesday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00453,C1757,0,0.7884615384615384,Beauty,0.25,0.7830612244897959,2023-02-04,UPI,0.6342227592171968,February,Saturday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00454,C5011,1,0.980769230769231,Fashion,0.5,0.8944897959183673,2023-01-03,Cash,0.7882424765094647,January,Tuesday,Senior(60+),False,False,False,False,False,False,False,True,False
T00455,C8784,0,0.1923076923076924,Furniture,0.25,0.7771428571428571,2023-06-09,UPI,0.6322654801145063,June,Friday,Adult(26-40),False,False,False,False,False,False,False,False,True
T00456,C2193,0,0.13461538461538464,Furniture,0.25,0.1822448979591837,2023-12-26,Cash,0.3356873636000281,December,Tuesday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00457,C8461,0,0.15384615384615385,Fashion,0.5,0.14346938775510204,2023-04-07,Card,0.37042115568764955,April,Friday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00458,C7790,2,0.8461538461538461,Groceries,0.25,0.30122448979591837,2023-04-13,Card,0.42228819264514916,April,Thursday,Senior(60+),False,False,False,False,False,False,False,True,False
T00459,C4185,1,0.8846153846153847,Beauty,0.5,0.1810204081632653,2023-12-22,Wallet,0.4098481830604355,December,Friday,Senior(60+),False,True,False,False,False,False,False,False,False
T00460,C7291,2,0.05769230769230771,Furniture,1.0,0.663469387755102,2023-02-18,Card,0.8590654975493355,February,Saturday,Young Adult(18-25),True,False,False,False,False,False,False,False,False
T00461,C9099,1,0.1923076923076924,Furniture,0.25,0.7240816326530612,2023-10-03,Card,0.6142478716383774,October,Tuesday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00462,C7547,0,0.11538461538461542,Books,0.25,0.33346938775510204,2023-08-23,UPI,0.4417622837294891,August,Wednesday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00463,C4997,2,0.5000000000000001,Electronics,0.25,0.6712244897959184,2023-06-19,Cash,0.5953857079846274,June,Monday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00464,C3417,1,0.7115384615384616,Sports,0.0,0.5493877551020409,2023-02-18,Card,0.3983654665698627,February,Saturday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00465,C1090,2,0.576923076923077,Beauty,0.25,0.10775510204081634,2023-02-01,UPI,0.2609575680543028,February,Wednesday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00466,C2746,2,0.980769230769231,Furniture,0.5,0.5304081632653062,2023-11-16,Card,0.6416558354399542,November,Thursday,Senior(60+),False,False,False,False,False,False,False,True,False
T00467,C7965,1,0.6923076923076924,Beauty,0.0,0.5724489795918367,2023-08-28,Wallet,0.4060950887153046,August,Monday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00468,C4585,1,0.826923076923077,Sports,0.0,0.8128571428571428,2023-11-01,Card,0.47636979625609815,November,Wednesday,Senior(60+),False,False,False,False,False,False,False,True,False
T00469,C3881,0,0.5384615384615385,Beauty,0.25,0.3553061224489796,2023-03-22,Card,0.454257436755615,March,Wednesday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00470,C9486,0,0.21153846153846156,Sports,0.75,0.7961224489795918,2023-02-04,Wallet,0.843897513132609,February,Saturday,Adult(26-40),False,False,False,False,False,False,False,False,True
T00471,C8611,0,0.7500000000000001,Sports,0.0,0.19102040816326532,2023-06-29,Cash,0.23251810235713954,June,Thursday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00472,C1822,2,0.46153846153846156,Furniture,0.5,0.46530612244897956,2023-11-22,Cash,0.6086684627901917,November,Wednesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00473,C5082,0,0.9423076923076924,Furniture,0.25,0.759795918367347,2023-10-14,Cash,0.6264696373154207,October,Saturday,Senior(60+),False,False,True,False,False,False,False,False,False
T00474,C2988,1,0.42307692307692313,Sports,0.5,0.06387755102040815,2023-04-26,UPI,0.25888993045654474,April,Wednesday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00475,C8478,2,0.7500000000000001,Books,0.75,0.9112244897959184,2023-06-26,UPI,0.8880899775990637,June,Monday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00476,C3184,1,0.019230769230769273,Fashion,0.25,0.2602040816326531,2023-11-18,Cash,0.39543691165063166,November,Saturday,Young Adult(18-25),False,False,False,False,False,False,False,False,True
T00477,C8612,2,0.826923076923077,Sports,0.5,0.7855102040816326,2023-01-08,UPI,0.7494667197653264,January,Sunday,Senior(60+),False,False,False,True,False,False,False,False,False
T00478,C9702,1,0.8846153846153847,Electronics,0.5,0.24326530612244898,2023-04-09,Card,0.46515434029755487,April,Sunday,Senior(60+),False,False,False,False,False,False,False,False,True
T00479,C6198,1,0.15384615384615385,Furniture,0.25,0.356734693877551,2023-05-21,Card,0.45505703726750085,May,Sunday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00480,C8251,0,0.576923076923077,Groceries,1.0,0.5351020408163265,2023-05-26,Cash,0.7919576132669802,May,Friday,Mid Age(41-60),False,False,True,False,False,False,False,False,False
T00481,C9270,0,0.5961538461538463,Furniture,1.0,0.949795918367347,2023-08-07,Wallet,0.9819305059474548,August,Monday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00482,C7991,2,0.13461538461538464,Sports,0.75,0.05224489795918367,2023-10-27,Card,0.28041191243007607,October,Friday,Young Adult(18-25),False,False,False,False,False,False,False,False,False
T00483,C9976,0,0.5000000000000001,Furniture,0.0,0.6357142857142857,2023-06-06,Card,0.42627590857358594,June,Tuesday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00484,C8305,2,0.5384615384615385,Sports,0.0,0.10428571428571429,2023-07-08,UPI,0.16254172351126916,July,Saturday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00485,C3607,1,0.03846153846153849,Beauty,0.25,0.6042857142857143,2023-11-16,Wallet,0.5699962864198911,November,Thursday,Young Adult(18-25),False,False,True,False,False,False,False,False,False
T00486,C8777,2,0.07692307692307698,Groceries,0.25,0.7189795918367347,2023-07-26,Wallet,0.6124687374091299,July,Wednesday,Young Adult(18-25),True,False,False,False,False,False,False,False,False
T00487,C8373,1,0.3076923076923077,Books,0.25,0.7914285714285715,2023-05-11,Wallet,0.6369728630799452,May,Thursday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00488,C5246,1,0.7884615384615384,Groceries,0.25,0.356734693877551,2023-10-15,Cash,0.45505703726750085,October,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00489,C5050,1,0.3846153846153847,Groceries,1.0,0.09040816326530612,2023-10-05,Cash,0.3929725324875627,October,Thursday,Adult(26-40),False,False,False,False,False,False,False,False,False
T00490,C5543,2,0.0,Electronics,0.75,0.353469387755102,2023-11-25,UPI,0.6153820594154138,November,Saturday,Young Adult(18-25),False,False,False,False,True,False,False,False,False
T00491,C9540,2,0.8653846153846155,Electronics,0.5,0.03816326530612245,2023-12-04,Card,0.20671214919833902,December,Monday,Senior(60+),False,False,False,False,False,False,False,True,False
T00492,C8939,0,0.826923076923077,Sports,0.5,0.7069387755102041,2023-04-14,UPI,0.7191755991757672,April,Friday,Senior(60+),False,False,False,False,False,False,False,True,False
T00493,C4919,0,0.6346153846153847,Electronics,1.0,0.4510204081632653,2023-02-09,Card,0.7418816112700762,February,Thursday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00494,C5499,1,0.9423076923076924,Fashion,0.75,0.42122448979591837,2023-10-31,Card,0.6596808363636649,October,Tuesday,Senior(60+),False,False,False,False,True,False,False,False,False
T00495,C8206,1,0.9038461538461539,Books,0.25,0.29428571428571426,2023-03-20,Wallet,0.41792112360270106,March,Monday,Senior(60+),False,True,False,False,False,False,False,False,False
T00496,C2269,2,0.6923076923076924,Groceries,0.0,0.13959183673469389,2023-02-22,Card,0.1941877169225038,February,Wednesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00497,C5681,0,0.8846153846153847,Groceries,1.0,0.23693877551020412,2023-04-21,Wallet,0.5772625496828336,April,Friday,Senior(60+),False,False,False,False,False,False,False,False,False
T00498,C4841,2,0.6923076923076924,Books,1.0,0.11571428571428571,2023-05-24,Cash,0.43372329696605666,May,Wednesday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00499,C5451,2,0.2692307692307693,Beauty,0.25,0.4577551020408163,2023-04-02,UPI,0.5069302169804246,April,Sunday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00500,C6502,2,0.8076923076923078,Sports,1.0,0.6771428571428572,2023-05-15,Cash,0.8656787815064055,May,Monday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00501,C6238,1,0.40384615384615385,Electronics,0.5,0.13653061224489796,2023-10-16,Wallet,0.3624611941705122,October,Monday,Adult(26-40),False,False,False,False,False,True,False,False,False
T00502,C9849,1,0.6346153846153847,Books,0.25,0.49857142857142855,2023-02-22,Cash,0.5257164805192373,February,Wednesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00503,C2320,0,0.6346153846153847,Beauty,0.5,0.7546938775510205,2023-03-06,Cash,0.7378429055078763,March,Monday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00504,C3267,1,0.8461538461538461,Groceries,0.25,0.7016326530612245,2023-09-25,UPI,0.6063548712409873,September,Monday,Senior(60+),False,True,False,False,False,False,False,False,False
T00505,C3471,1,0.8461538461538461,Furniture,0.0,0.8771428571428571,2023-10-28,Wallet,0.4926995141113569,October,Saturday,Senior(60+),False,False,False,True,False,False,False,False,False
T00506,C4788,2,0.7500000000000001,Electronics,0.5,0.35775510204081634,2023-11-27,Card,0.5466456069549277,November,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00507,C7275,1,0.11538461538461542,Furniture,0.25,0.4336734693877551,2023-07-16,UPI,0.49531604726285977,July,Sunday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
T00508,C3503,2,0.5192307692307693,Groceries,1.0,0.30755102040816323,2023-06-19,UPI,0.6396037194490861,June,Monday,Mid Age(41-60),False,False,False,False,False,False,False,True,False
T00509,C4505,0,0.8076923076923078,Groceries,1.0,0.08979591836734693,2023-10-22,Card,0.39190958664619197,October,Sunday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00510,C2052,1,0.8846153846153847,Furniture,0.75,0.15448979591836737,2023-10-31,Wallet,0.43936749110600204,October,Tuesday,Senior(60+),False,False,False,False,False,False,False,False,True
T00511,C7797,0,0.28846153846153855,Groceries,0.25,0.7163265306122449,2023-11-06,Card,0.6115402020984553,November,Monday,Adult(26-40),False,False,False,False,False,False,False,True,False
T00512,C7678,1,0.576923076923077,Electronics,0.0,0.5716326530612245,2023-05-22,UPI,0.4058250866810116,May,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00513,C6421,2,0.42307692307692313,Beauty,0.75,0.49632653061224485,2023-11-12,Wallet,0.7035484413074133,November,Sunday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00514,C9890,1,0.8076923076923078,Fashion,1.0,0.27489795918367343,2023-12-09,Wallet,0.612076179591316,December,Saturday,Mid Age(41-60),False,False,False,True,False,False,False,False,False
T00515,C8633,2,0.826923076923077,Fashion,0.0,0.33183673469387753,2023-08-31,Wallet,0.31169086462739437,August,Thursday,Senior(60+),True,False,False,False,False,False,False,False,False
T00516,C7812,0,0.7884615384615384,Fashion,0.25,0.5838775510204082,2023-04-18,Wallet,0.5618796399787854,April,Tuesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00517,C2020,2,0.46153846153846156,Beauty,1.0,0.7006122448979591,2023-03-28,Cash,0.8768221998408801,March,Tuesday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00518,C4388,2,0.17307692307692313,Groceries,0.75,0.8051020408163265,2023-01-02,Wallet,0.8474960181209132,January,Monday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00519,C7883,0,1.0,Sports,1.0,0.7948979591836735,2023-04-29,Cash,0.919196948923273,April,Saturday,Senior(60+),False,False,True,False,False,False,False,False,False
T00520,C7381,0,0.6730769230769232,Electronics,0.5,0.8951020408163265,2023-04-21,Wallet,0.7884509710717036,April,Friday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00521,C1320,2,0.7500000000000001,Beauty,0.75,0.26857142857142857,2023-02-16,Cash,0.5511217418899048,February,Thursday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00522,C7232,1,0.05769230769230771,Electronics,1.0,0.730204081632653,2023-11-11,UPI,0.8905176500238333,November,Saturday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00523,C8814,2,0.0,Books,0.75,0.5928571428571429,2023-03-17,Wallet,0.7538240227642252,March,Friday,Young Adult(18-25),False,False,False,True,False,False,False,False,False
T00524,C1096,2,0.7884615384615384,Groceries,0.25,0.953469387755102,2023-03-15,Wallet,0.6867137166499134,March,Wednesday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00525,C6763,1,0.1923076923076924,Electronics,0.5,0.6504081632653061,2023-03-26,UPI,0.6959381350507432,March,Sunday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00526,C5892,2,0.6153846153846154,Groceries,0.5,0.016530612244897956,2023-09-01,Wallet,0.1483799165120867,September,Friday,Mid Age(41-60),False,False,False,False,False,False,True,False,False
T00527,C7389,2,0.576923076923077,Fashion,1.0,0.9375510204081633,2023-01-01,UPI,0.9772371563908238,January,Sunday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00528,C7865,0,0.5961538461538463,Electronics,0.75,0.9981632653061225,2023-06-15,Cash,0.919003482224602,June,Thursday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00529,C9818,1,0.1923076923076924,Sports,0.75,0.33183673469387753,2023-02-09,Cash,0.6000639133494842,February,Thursday,Adult(26-40),False,True,False,False,False,False,False,False,False
T00530,C9947,1,0.07692307692307698,Groceries,0.75,0.13,2023-01-27,Card,0.40898136949661323,January,Friday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00531,C4613,0,0.9230769230769232,Electronics,0.5,0.9669387755102041,2023-03-12,Cash,0.8122676014385113,March,Sunday,Senior(60+),False,False,False,False,False,True,False,False,False
T00532,C8999,1,0.5961538461538463,Furniture,1.0,0.24163265306122453,2023-09-19,UPI,0.5817538176748698,September,Tuesday,Mid Age(41-60),False,False,False,False,False,False,False,False,False
T00533,C4595,1,0.3846153846153847,Beauty,0.75,0.5412244897959184,2023-08-14,Card,0.7276811767263502,August,Monday,Adult(26-40),False,False,False,False,True,False,False,False,False
T00534,C5471,0,0.28846153846153855,Books,1.0,0.5289795918367347,2023-08-06,UPI,0.7884972899894065,August,Sunday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00535,C8140,2,0.40384615384615385,Furniture,0.0,0.0236734693877551,2023-12-07,Cash,0.053615064789971245,December,Thursday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00536,C8956,2,0.326923076923077,Sports,0.25,0.2514285714285714,2023-08-30,Cash,0.389341609902061,August,Wednesday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00537,C1475,2,0.05769230769230771,Sports,0.25,0.766734693877551,2023-06-17,Cash,0.6287986541273538,June,Saturday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00538,C7371,0,0.6153846153846154,Furniture,0.25,0.246530612244898,2023-06-04,UPI,0.38587972516901614,June,Sunday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00539,C6507,0,0.2692307692307693,Groceries,0.75,0.8348979591836735,2023-09-14,Wallet,0.8592443678709478,September,Thursday,Adult(26-40),False,False,False,True,False,False,False,False,False
T00540,C7624,1,0.6730769230769232,Electronics,0.25,0.5289795918367347,2023-03-02,Card,0.5390525181991327,March,Thursday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00541,C3704,2,0.7884615384615384,Beauty,0.75,0.18979591836734694,2023-05-04,UPI,0.47833246500701243,May,Thursday,Mid Age(41-60),False,True,False,False,False,False,False,False,False
T00542,C8657,0,0.46153846153846156,Furniture,0.25,0.6793877551020409,2023-10-14,Cash,0.5983629520495364,October,Saturday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00543,C3091,0,0.48076923076923084,Sports,0.5,0.43918367346938775,2023-07-21,Wallet,0.5945626725287446,July,Friday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00544,C9751,0,1.0,Electronics,0.75,0.8704081632653061,2023-07-13,Card,0.8728787511267838,July,Thursday,Senior(60+),False,False,False,False,False,False,False,False,True
T00545,C1441,1,0.28846153846153855,Groceries,0.75,0.006122448979591837,2023-07-17,UPI,0.14331096809111699,July,Monday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00546,C7455,0,0.0961538461538462,Furniture,1.0,0.753061224489796,2023-12-28,Cash,0.900840584263791,December,Thursday,Young Adult(18-25),False,False,False,False,False,False,True,False,False
T00547,C1444,2,0.5576923076923077,Sports,0.25,0.21000000000000002,2023-08-31,Card,0.35854981052386226,August,Thursday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00548,C2375,0,0.5384615384615385,Furniture,0.5,0.7510204081632653,2023-07-01,Cash,0.7364359089851049,July,Saturday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00549,C8022,0,0.980769230769231,Groceries,0.5,0.9669387755102041,2023-06-09,Wallet,0.8122676014385113,June,Friday,Senior(60+),False,False,True,False,False,False,False,False,False
T00550,C3223,1,0.6923076923076924,Sports,1.0,0.16285714285714287,2023-09-25,Card,0.4973142927065883,September,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00551,C8564,2,0.5384615384615385,Electronics,0.0,0.060816326530612246,2023-06-12,Card,0.11343217966458885,June,Monday,Mid Age(41-60),False,False,False,False,True,False,False,False,False
T00552,C3977,2,0.0961538461538462,Books,0.25,0.3653061224489796,2023-09-29,UPI,0.45981081299816895,September,Friday,Young Adult(18-25),False,False,True,False,False,False,False,False,False
T00553,C1823,2,0.5961538461538463,Furniture,0.0,0.3136734693877551,2023-02-10,Cash,0.30289867707627927,February,Friday,Mid Age(41-60),True,False,False,False,False,False,False,False,False
T00554,C5262,0,0.5384615384615385,Electronics,0.5,0.7024489795918367,2023-11-06,Card,0.717377047444467,November,Monday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00555,C7211,1,0.3846153846153847,Beauty,0.75,0.9128571428571429,2023-04-20,Wallet,0.8886886741390998,April,Thursday,Adult(26-40),True,False,False,False,False,False,False,False,False
T00556,C6363,2,0.13461538461538464,Beauty,1.0,0.27755102040816326,2023-03-27,Card,0.6143898345998093,March,Monday,Young Adult(18-25),False,False,False,False,False,False,False,True,False
T00557,C4467,0,0.5961538461538463,Fashion,0.5,0.6310204081632653,2023-11-21,Cash,0.6876544979509248,November,Tuesday,Mid Age(41-60),False,False,False,False,False,True,False,False,False
T00558,C8449,1,0.9038461538461539,Groceries,0.25,0.36122448979591837,2023-05-23,Cash,0.4575563981935039,May,Tuesday,Senior(60+),False,False,False,False,False,False,False,False,True
T00559,C6355,2,0.7884615384615384,Furniture,1.0,0.5818367346938775,2023-12-31,Wallet,0.8175324741706749,December,Sunday,Mid Age(41-60),False,False,False,False,False,False,False,False,True
T00560,C6529,1,0.019230769230769273,Sports,0.0,0.35061224489795917,2023-03-15,Card,0.3204532325599426,March,Wednesday,Young Adult(18-25),False,True,False,False,False,False,False,False,False
